  0.14473684E+00  0.11284165E+02  0.97010505E+00  0.27267979E+01
  0.17368421E+00  0.11284165E+02  0.97010505E+00  0.26951332E+01
  0.20263158E+00  0.11284165E+02  0.97010505E+00  0.26636534E+01
  0.23157895E+00  0.11284165E+02  0.97010505E+00  0.26323842E+01
  0.26052632E+00  0.11284165E+02  0.97010505E+00  0.26013492E+01
  0.28947368E+00  0.11284165E+02  0.97010505E+00  0.25705702E+01
  0.31842105E+00  0.11284165E+02  0.97010505E+00  0.25400671E+01
  0.34736842E+00  0.11284165E+02  0.97010505E+00  0.25098578E+01
  0.37631579E+00  0.11284165E+02  0.97010505E+00  0.24799587E+01
  0.40526316E+00  0.11284165E+02  0.97010505E+00  0.24503845E+01
  0.43421053E+00  0.11284165E+02  0.97010505E+00  0.24211483E+01
  0.46315789E+00  0.11284165E+02  0.97010505E+00  0.23922615E+01
  0.49210526E+00  0.11284165E+02  0.97010505E+00  0.23637342E+01
  0.52105263E+00  0.11284165E+02  0.97010505E+00  0.23355751E+01
  0.55000000E+00  0.11284165E+02  0.97010505E+00  0.23077915E+01
  0.00000000E+00  0.11320826E+02  0.99778984E+00  0.28544145E+01
  0.28947368E-01  0.11320826E+02  0.99778984E+00  0.28226391E+01
  0.57894737E-01  0.11320826E+02  0.99778984E+00  0.27908904E+01
  0.86842105E-01  0.11320826E+02  0.99778984E+00  0.27592039E+01
  0.11578947E+00  0.11320826E+02  0.99778984E+00  0.27276126E+01
  0.14473684E+00  0.11320826E+02  0.99778984E+00  0.26961477E+01
  0.17368421E+00  0.11320826E+02  0.99778984E+00  0.26648387E+01
  0.20263158E+00  0.11320826E+02  0.99778984E+00  0.26337125E+01
  0.23157895E+00  0.11320826E+02  0.99778984E+00  0.26027945E+01
  0.26052632E+00  0.11320826E+02  0.99778984E+00  0.25721082E+01
  0.28947368E+00  0.11320826E+02  0.99778984E+00  0.25416749E+01
  0.31842105E+00  0.11320826E+02  0.99778984E+00  0.25115145E+01
  0.34736842E+00  0.11320826E+02  0.99778984E+00  0.24816446E+01
  0.37631579E+00  0.11320826E+02  0.99778984E+00  0.24520814E+01
  0.40526316E+00  0.11320826E+02  0.99778984E+00  0.24228395E+01
  0.43421053E+00  0.11320826E+02  0.99778984E+00  0.23939317E+01
  0.46315789E+00  0.11320826E+02  0.99778984E+00  0.23653694E+01
  0.49210526E+00  0.11320826E+02  0.99778984E+00  0.23371626E+01
